productType,variantId,sku,prices,tax,categories,images,name.en,name.jp,description.en,description.jp,slug.en,slug.jp,metaTitle.en,metaTitle.jp,metaDescription.en,metaDescription.jp,metaKeywords.en,metaKeywords.jp,name.de,description.de,slug.de,metaTitle.de,metaDescription.de,metaKeywords.de,name.it,description.it,slug.it,metaTitle.it,metaDescription.it,metaKeywords.it,creationDate,articleNumberManufacturer,articleNumberMax,matrixId,baseId,designer,madeInItaly,completeTheLook,commonSize,size,color,colorFreeDefinition.en,colorFreeDefinition.jp,details.en,details.jp,colorFreeDefinition.de,details.de,colorFreeDefinition.it,details.it,style,gender,season,isOnStock,isLook,lookProducts,seasonNew
,24,M0E20000000DOM2,EUR 11125;EUR 7295 b2b;USD 11125;USD 7295 b2b;DE-EUR 8900;IT-EUR 8900;GB-EUR 8900;DE-EUR 8010#sunrise-store-berlin;EUR 10569#sunrise-store-vienna;DE-EUR 8633#sunrise-store-munich;DE-EUR 9256#sunrise-store-cologne;DE-EUR 8544#sunrise-store-hamburg;US-USD 8010#sunrise-store-boston-2;USD 10569#sunrise-store-chicago;US-USD 8633#sunrise-store-boston-1;US-USD 9256#sunrise-store-sanfrancisco;US-USD 8544#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/073287_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,LS0015 COW SUE POWDER,73287,M0E20000000DOM2,73287,liebeskindberlin,no,,45.5,45.5,pink,pink,ピンク,,,rosa,,,,sporty,women,s15,,,,
,25,M0E20000000DOM3,EUR 11125;EUR 7295 b2b;USD 11125;USD 7295 b2b;DE-EUR 8900;IT-EUR 8900;GB-EUR 8900;DE-EUR 8633#sunrise-store-berlin;EUR 11904#sunrise-store-vienna;DE-EUR 9256#sunrise-store-munich;DE-EUR 8455#sunrise-store-cologne;DE-EUR 9167#sunrise-store-hamburg;US-USD 8633#sunrise-store-boston-2;USD 11904#sunrise-store-chicago;US-USD 9256#sunrise-store-boston-1;US-USD 8455#sunrise-store-sanfrancisco;US-USD 9167#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/073287_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,LS0015 COW SUE POWDER,73287,M0E20000000DOM3,73287,liebeskindberlin,no,,46,46,pink,pink,ピンク,,,rosa,,,,sporty,women,s15,,,,
main,1,M0E20000000E848,EUR 13125;EUR 8607 b2b;USD 13125;USD 8607 b2b;DE-EUR 10500;IT-EUR 10500;GB-EUR 10500;DE-EUR 10080#sunrise-store-berlin;EUR 12469#sunrise-store-vienna;DE-EUR 9765#sunrise-store-munich;DE-EUR 10395#sunrise-store-cologne;DE-EUR 10290#sunrise-store-hamburg;US-USD 10080#sunrise-store-boston-2;USD 12469#sunrise-store-chicago;US-USD 9765#sunrise-store-boston-1;US-USD 10395#sunrise-store-sanfrancisco;US-USD 10290#sunrise-store-newyork,standard,Sale>Men>Clothing;Men>Clothing>T-shirts,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080551_1_medium.jpg,Polo Aeronautica Militare blue-white,ポロAeronautica Militare青白,,,aereonautica-militare-polo-po953j1-blue,aereonautica-militare-polo-po953j1-blue,,,,,,,Polo Aeronautica Militare blau-weiß,,aereonautica-militare-polo-po953j1-blau,,,,,,,,,,,PO953J1 90100,80551,M0E20000000E848,80551,aereonautica,no,,xxs,XXS,multicolored,multi,マルチ,,,multi,,,,sporty,men,s15,,,,
,2,M0E20000000E849,EUR 13125;EUR 8607 b2b;USD 13125;USD 8607 b2b;DE-EUR 10500;IT-EUR 10500;GB-EUR 10500;DE-EUR 10290#sunrise-store-berlin;EUR 13388#sunrise-store-vienna;DE-EUR 11025#sunrise-store-munich;DE-EUR 11025#sunrise-store-cologne;DE-EUR 11550#sunrise-store-hamburg;US-USD 10290#sunrise-store-boston-2;USD 13388#sunrise-store-chicago;US-USD 11025#sunrise-store-boston-1;US-USD 11025#sunrise-store-sanfrancisco;US-USD 11550#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080551_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,PO953J1 90100,80551,M0E20000000E849,80551,aereonautica,no,,xs,XS,multicolored,multi,マルチ,,,multi,,,,sporty,men,s15,,,,
,3,M0E20000000E84A,EUR 13125;EUR 8607 b2b;USD 13125;USD 8607 b2b;DE-EUR 10500;IT-EUR 10500;GB-EUR 10500;DE-EUR 9450#sunrise-store-berlin;EUR 12075#sunrise-store-vienna;DE-EUR 9870#sunrise-store-munich;DE-EUR 9975#sunrise-store-cologne;DE-EUR 10500#sunrise-store-hamburg;US-USD 9450#sunrise-store-boston-2;USD 12075#sunrise-store-chicago;US-USD 9870#sunrise-store-boston-1;US-USD 9975#sunrise-store-sanfrancisco;US-USD 10500#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080551_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,PO953J1 90100,80551,M0E20000000E84A,80551,aereonautica,no,,s,S,multicolored,multi,マルチ,,,multi,,,,sporty,men,s15,,,,
,4,M0E20000000E84B,EUR 13125;EUR 8607 b2b;USD 13125;USD 8607 b2b;DE-EUR 10500;IT-EUR 10500;GB-EUR 10500;DE-EUR 10080#sunrise-store-berlin;EUR 13519#sunrise-store-vienna;DE-EUR 10605#sunrise-store-munich;DE-EUR 11130#sunrise-store-cologne;DE-EUR 11130#sunrise-store-hamburg;US-USD 10080#sunrise-store-boston-2;USD 13519#sunrise-store-chicago;US-USD 10605#sunrise-store-boston-1;US-USD 11130#sunrise-store-sanfrancisco;US-USD 11130#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080551_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,PO953J1 90100,80551,M0E20000000E84B,80551,aereonautica,no,,m,M,multicolored,multi,マルチ,,,multi,,,,sporty,men,s15,TRUE,,,
,5,M0E20000000E84C,EUR 13125;EUR 8607 b2b;USD 13125;USD 8607 b2b;DE-EUR 10500;IT-EUR 10500;GB-EUR 10500;DE-EUR 11340#sunrise-store-berlin;EUR 14438#sunrise-store-vienna;DE-EUR 10710#sunrise-store-munich;DE-EUR 9660#sunrise-store-cologne;DE-EUR 11235#sunrise-store-hamburg;US-USD 11340#sunrise-store-boston-2;USD 14438#sunrise-store-chicago;US-USD 10710#sunrise-store-boston-1;US-USD 9660#sunrise-store-sanfrancisco;US-USD 11235#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080551_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,PO953J1 90100,80551,M0E20000000E84C,80551,aereonautica,no,,l,L,multicolored,multi,マルチ,,,multi,,,,sporty,men,s15,TRUE,,,
,6,M0E20000000E84D,EUR 13125;EUR 8607 b2b;USD 13125;USD 8607 b2b;DE-EUR 10500;IT-EUR 10500;GB-EUR 10500;DE-EUR 9870#sunrise-store-berlin;EUR 11812#sunrise-store-vienna;DE-EUR 11445#sunrise-store-munich;DE-EUR 9765#sunrise-store-cologne;DE-EUR 9765#sunrise-store-hamburg;US-USD 9870#sunrise-store-boston-2;USD 11812#sunrise-store-chicago;US-USD 11445#sunrise-store-boston-1;US-USD 9765#sunrise-store-sanfrancisco;US-USD 9765#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080551_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,PO953J1 90100,80551,M0E20000000E84D,80551,aereonautica,no,,xl,XL,multicolored,multi,マルチ,,,multi,,,,sporty,men,s15,TRUE,,,
,7,M0E20000000E84E,EUR 13125;EUR 8607 b2b;USD 13125;USD 8607 b2b;DE-EUR 10500;IT-EUR 10500;GB-EUR 10500;DE-EUR 9975#sunrise-store-berlin;EUR 12731#sunrise-store-vienna;DE-EUR 10500#sunrise-store-munich;DE-EUR 10500#sunrise-store-cologne;DE-EUR 11025#sunrise-store-hamburg;US-USD 9975#sunrise-store-boston-2;USD 12731#sunrise-store-chicago;US-USD 10500#sunrise-store-boston-1;US-USD 10500#sunrise-store-sanfrancisco;US-USD 11025#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080551_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,PO953J1 90100,80551,M0E20000000E84E,80551,aereonautica,no,,xxl,XXL,multicolored,multi,マルチ,,,multi,,,,sporty,men,s15,,,,
,8,M0E20000000E84F,EUR 13125;EUR 8607 b2b;USD 13125;USD 8607 b2b;DE-EUR 10500;IT-EUR 10500;GB-EUR 10500;DE-EUR 10710#sunrise-store-berlin;EUR 14306#sunrise-store-vienna;DE-EUR 11235#sunrise-store-munich;DE-EUR 9555#sunrise-store-cologne;DE-EUR 9450#sunrise-store-hamburg;US-USD 10710#sunrise-store-boston-2;USD 14306#sunrise-store-chicago;US-USD 11235#sunrise-store-boston-1;US-USD 9555#sunrise-store-sanfrancisco;US-USD 9450#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080551_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,PO953J1 90100,80551,M0E20000000E84F,80551,aereonautica,no,,xxxl,XXXL,multicolored,multi,マルチ,,,multi,,,,sporty,men,s15,TRUE,,,
main,1,M0E20000000E356,EUR 19875;EUR 13033 b2b;USD 19875;USD 13033 b2b;DE-EUR 15900;IT-EUR 15900;GB-EUR 15900;DE-EUR 16377#sunrise-store-berlin;EUR 20670#sunrise-store-vienna;DE-EUR 14628#sunrise-store-munich;DE-EUR 17172#sunrise-store-cologne;DE-EUR 14469#sunrise-store-hamburg;US-USD 16377#sunrise-store-boston-2;USD 20670#sunrise-store-chicago;US-USD 14628#sunrise-store-boston-1;US-USD 17172#sunrise-store-sanfrancisco;US-USD 14469#sunrise-store-newyork,standard,Sale>Women;Women>Clothing>Shirts,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079953_1_medium.jpg,Shirt “Basilea“ Luis Trenker blue,シャツ「Basilea」ルイストレンカーブルー,,,luistrenker-shirt-H166805257-blue,luistrenker-shirt-H166805257-blue,,,,,,,Bluse „Basilea“ Luis Trenker blau,,luistrenker-bluse-H166805257-blau,,,,,,,,,,,H16680 5257,79953,M0E20000000E356,79953,luistrenker,no,,xxs,XXS,blue,blue,青い,,,blau,,,,sporty,women,s15,,,,
,2,M0E20000000E357,EUR 19875;EUR 13033 b2b;USD 19875;USD 13033 b2b;DE-EUR 15900;IT-EUR 15900;GB-EUR 15900;DE-EUR 16536#sunrise-store-berlin;EUR 21862#sunrise-store-vienna;DE-EUR 16536#sunrise-store-munich;DE-EUR 14787#sunrise-store-cologne;DE-EUR 16377#sunrise-store-hamburg;US-USD 16536#sunrise-store-boston-2;USD 21862#sunrise-store-chicago;US-USD 16536#sunrise-store-boston-1;US-USD 14787#sunrise-store-sanfrancisco;US-USD 16377#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079953_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,H16680 5257,79953,M0E20000000E357,79953,luistrenker,no,,xs,XS,blue,blue,青い,,,blau,,,,sporty,women,s15,,,,
,3,M0E20000000E358,EUR 19875;EUR 13033 b2b;USD 19875;USD 13033 b2b;DE-EUR 15900;IT-EUR 15900;GB-EUR 15900;DE-EUR 14310#sunrise-store-berlin;EUR 20074#sunrise-store-vienna;DE-EUR 17490#sunrise-store-munich;DE-EUR 16695#sunrise-store-cologne;DE-EUR 17331#sunrise-store-hamburg;US-USD 14310#sunrise-store-boston-2;USD 20074#sunrise-store-chicago;US-USD 17490#sunrise-store-boston-1;US-USD 16695#sunrise-store-sanfrancisco;US-USD 17331#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079953_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,H16680 5257,79953,M0E20000000E358,79953,luistrenker,no,,s,S,blue,blue,青い,,,blau,,,,sporty,women,s15,,,,
,4,M0E20000000E359,EUR 19875;EUR 13033 b2b;USD 19875;USD 13033 b2b;DE-EUR 15900;IT-EUR 15900;GB-EUR 15900;DE-EUR 16059#sunrise-store-berlin;EUR 21465#sunrise-store-vienna;DE-EUR 14469#sunrise-store-munich;DE-EUR 14469#sunrise-store-cologne;DE-EUR 14310#sunrise-store-hamburg;US-USD 16059#sunrise-store-boston-2;USD 21465#sunrise-store-chicago;US-USD 14469#sunrise-store-boston-1;US-USD 14469#sunrise-store-sanfrancisco;US-USD 14310#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079953_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,H16680 5257,79953,M0E20000000E359,79953,luistrenker,no,,m,M,blue,blue,青い,,,blau,,,,sporty,women,s15,,,,
,5,M0E20000000E35A,EUR 19875;EUR 13033 b2b;USD 19875;USD 13033 b2b;DE-EUR 15900;IT-EUR 15900;GB-EUR 15900;DE-EUR 14310#sunrise-store-berlin;EUR 19279#sunrise-store-vienna;DE-EUR 16059#sunrise-store-munich;DE-EUR 15900#sunrise-store-cologne;DE-EUR 16059#sunrise-store-hamburg;US-USD 14310#sunrise-store-boston-2;USD 19279#sunrise-store-chicago;US-USD 16059#sunrise-store-boston-1;US-USD 15900#sunrise-store-sanfrancisco;US-USD 16059#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079953_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,H16680 5257,79953,M0E20000000E35A,79953,luistrenker,no,,l,L,blue,blue,青い,,,blau,,,,sporty,women,s15,,,,
,6,M0E20000000E35B,EUR 19875;EUR 13033 b2b;USD 19875;USD 13033 b2b;DE-EUR 15900;IT-EUR 15900;GB-EUR 15900;DE-EUR 15423#sunrise-store-berlin;EUR 19478#sunrise-store-vienna;DE-EUR 17013#sunrise-store-munich;DE-EUR 16218#sunrise-store-cologne;DE-EUR 17013#sunrise-store-hamburg;US-USD 15423#sunrise-store-boston-2;USD 19478#sunrise-store-chicago;US-USD 17013#sunrise-store-boston-1;US-USD 16218#sunrise-store-sanfrancisco;US-USD 17013#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079953_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,H16680 5257,79953,M0E20000000E35B,79953,luistrenker,no,,xl,XL,blue,blue,青い,,,blau,,,,sporty,women,s15,,,,
,7,M0E20000000E35C,EUR 19875;EUR 13033 b2b;USD 19875;USD 13033 b2b;DE-EUR 15900;IT-EUR 15900;GB-EUR 15900;DE-EUR 15582#sunrise-store-berlin;EUR 20869#sunrise-store-vienna;DE-EUR 15582#sunrise-store-munich;DE-EUR 17172#sunrise-store-cologne;DE-EUR 15582#sunrise-store-hamburg;US-USD 15582#sunrise-store-boston-2;USD 20869#sunrise-store-chicago;US-USD 15582#sunrise-store-boston-1;US-USD 17172#sunrise-store-sanfrancisco;US-USD 15582#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079953_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,H16680 5257,79953,M0E20000000E35C,79953,luistrenker,no,,xxl,XXL,blue,blue,青い,,,blau,,,,sporty,women,s15,,,,
,8,M0E20000000E35D,EUR 19875;EUR 13033 b2b;USD 19875;USD 13033 b2b;DE-EUR 15900;IT-EUR 15900;GB-EUR 15900;DE-EUR 16695#sunrise-store-berlin;EUR 19080#sunrise-store-vienna;DE-EUR 16695#sunrise-store-munich;DE-EUR 15741#sunrise-store-cologne;DE-EUR 16536#sunrise-store-hamburg;US-USD 16695#sunrise-store-boston-2;USD 19080#sunrise-store-chicago;US-USD 16695#sunrise-store-boston-1;US-USD 15741#sunrise-store-sanfrancisco;US-USD 16536#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079953_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,H16680 5257,79953,M0E20000000E35D,79953,luistrenker,no,,xxxl,XXXL,blue,blue,青い,,,blau,,,,sporty,women,s15,,,,
main,1,M0E20000000EKQE,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 5150#sunrise-store-berlin;EUR 5938#sunrise-store-vienna;DE-EUR 4600#sunrise-store-munich;DE-EUR 4900#sunrise-store-cologne;DE-EUR 5100#sunrise-store-hamburg;US-USD 5150#sunrise-store-boston-2;USD 5938#sunrise-store-chicago;US-USD 4600#sunrise-store-boston-1;US-USD 4900#sunrise-store-sanfrancisco;US-USD 5100#sunrise-store-newyork,standard,Women>Shoes>Sandals,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,Flip Flops “Slim Hardware” Havaianas grey,フリップフロップ「スリムハードウェア」ハワイアナスグレー,,,havaianas-flipflops-slim-hardware-grey,havaianas-flipflops-slim-hardware-grey,,,,,,,Flipflops „Slim Hardware” Havaianas grau,,havaianas-flipflops-slim-hardware-grau,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQE,82320,havaianas,no,,34,34,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,2,M0E20000000EKQF,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 5450#sunrise-store-berlin;EUR 6000#sunrise-store-vienna;DE-EUR 4900#sunrise-store-munich;DE-EUR 5000#sunrise-store-cologne;DE-EUR 5400#sunrise-store-hamburg;US-USD 5450#sunrise-store-boston-2;USD 6000#sunrise-store-chicago;US-USD 4900#sunrise-store-boston-1;US-USD 5000#sunrise-store-sanfrancisco;US-USD 5400#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQF,82320,havaianas,no,,34.5,34.5,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,3,M0E20000000EKQG,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 4500#sunrise-store-berlin;EUR 6438#sunrise-store-vienna;DE-EUR 5500#sunrise-store-munich;DE-EUR 5300#sunrise-store-cologne;DE-EUR 4950#sunrise-store-hamburg;US-USD 4500#sunrise-store-boston-2;USD 6438#sunrise-store-chicago;US-USD 5500#sunrise-store-boston-1;US-USD 5300#sunrise-store-sanfrancisco;US-USD 4950#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQG,82320,havaianas,no,,35,35,grey,grey,グレー,,,grau,,,,sporty,women,s15,TRUE,,,
,4,M0E20000000EKQH,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 4800#sunrise-store-berlin;EUR 5875#sunrise-store-vienna;DE-EUR 4750#sunrise-store-munich;DE-EUR 4850#sunrise-store-cologne;DE-EUR 5300#sunrise-store-hamburg;US-USD 4800#sunrise-store-boston-2;USD 5875#sunrise-store-chicago;US-USD 4750#sunrise-store-boston-1;US-USD 4850#sunrise-store-sanfrancisco;US-USD 5300#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQH,82320,havaianas,no,,35.5,35.5,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,5,M0E20000000EKQI,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 5400#sunrise-store-berlin;EUR 6250#sunrise-store-vienna;DE-EUR 4850#sunrise-store-munich;DE-EUR 5150#sunrise-store-cologne;DE-EUR 5350#sunrise-store-hamburg;US-USD 5400#sunrise-store-boston-2;USD 6250#sunrise-store-chicago;US-USD 4850#sunrise-store-boston-1;US-USD 5150#sunrise-store-sanfrancisco;US-USD 5350#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQI,82320,havaianas,no,,36,36,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,6,M0E20000000EKQJ,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 4700#sunrise-store-berlin;EUR 6375#sunrise-store-vienna;DE-EUR 5150#sunrise-store-munich;DE-EUR 5250#sunrise-store-cologne;DE-EUR 4650#sunrise-store-hamburg;US-USD 4700#sunrise-store-boston-2;USD 6375#sunrise-store-chicago;US-USD 5150#sunrise-store-boston-1;US-USD 5250#sunrise-store-sanfrancisco;US-USD 4650#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQJ,82320,havaianas,no,,36.5,36.5,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,7,M0E20000000EKQK,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 4750#sunrise-store-berlin;EUR 6750#sunrise-store-vienna;DE-EUR 4700#sunrise-store-munich;DE-EUR 4500#sunrise-store-cologne;DE-EUR 5200#sunrise-store-hamburg;US-USD 4750#sunrise-store-boston-2;USD 6750#sunrise-store-chicago;US-USD 4700#sunrise-store-boston-1;US-USD 4500#sunrise-store-sanfrancisco;US-USD 5200#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQK,82320,havaianas,no,,37,37,grey,grey,グレー,,,grau,,,,sporty,women,s15,TRUE,,,
,8,M0E20000000EKQL,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 5050#sunrise-store-berlin;EUR 6188#sunrise-store-vienna;DE-EUR 5050#sunrise-store-munich;DE-EUR 5100#sunrise-store-cologne;DE-EUR 4500#sunrise-store-hamburg;US-USD 5050#sunrise-store-boston-2;USD 6188#sunrise-store-chicago;US-USD 5050#sunrise-store-boston-1;US-USD 5100#sunrise-store-sanfrancisco;US-USD 4500#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQL,82320,havaianas,no,,37.5,37.5,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,9,M0E20000000EKQM,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 4600#sunrise-store-berlin;EUR 6625#sunrise-store-vienna;DE-EUR 5100#sunrise-store-munich;DE-EUR 5450#sunrise-store-cologne;DE-EUR 4550#sunrise-store-hamburg;US-USD 4600#sunrise-store-boston-2;USD 6625#sunrise-store-chicago;US-USD 5100#sunrise-store-boston-1;US-USD 5450#sunrise-store-sanfrancisco;US-USD 4550#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQM,82320,havaianas,no,,38,38,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,10,M0E20000000EKQN,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 4950#sunrise-store-berlin;EUR 6688#sunrise-store-vienna;DE-EUR 5450#sunrise-store-munich;DE-EUR 5500#sunrise-store-cologne;DE-EUR 4900#sunrise-store-hamburg;US-USD 4950#sunrise-store-boston-2;USD 6688#sunrise-store-chicago;US-USD 5450#sunrise-store-boston-1;US-USD 5500#sunrise-store-sanfrancisco;US-USD 4900#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQN,82320,havaianas,no,,38.5,38.5,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,11,M0E20000000EKQO,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 5000#sunrise-store-berlin;EUR 5812#sunrise-store-vienna;DE-EUR 5000#sunrise-store-munich;DE-EUR 4750#sunrise-store-cologne;DE-EUR 5500#sunrise-store-hamburg;US-USD 5000#sunrise-store-boston-2;USD 5812#sunrise-store-chicago;US-USD 5000#sunrise-store-boston-1;US-USD 4750#sunrise-store-sanfrancisco;US-USD 5500#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQO,82320,havaianas,no,,39,39,grey,grey,グレー,,,grau,,,,sporty,women,s15,TRUE,,,
,12,M0E20000000EKQP,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 5350#sunrise-store-berlin;EUR 6500#sunrise-store-vienna;DE-EUR 5300#sunrise-store-munich;DE-EUR 5400#sunrise-store-cologne;DE-EUR 4750#sunrise-store-hamburg;US-USD 5350#sunrise-store-boston-2;USD 6500#sunrise-store-chicago;US-USD 5300#sunrise-store-boston-1;US-USD 5400#sunrise-store-sanfrancisco;US-USD 4750#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQP,82320,havaianas,no,,39.5,39.5,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,13,M0E20000000EKQQ,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 4850#sunrise-store-berlin;EUR 5625#sunrise-store-vienna;DE-EUR 5400#sunrise-store-munich;DE-EUR 4650#sunrise-store-cologne;DE-EUR 4850#sunrise-store-hamburg;US-USD 4850#sunrise-store-boston-2;USD 5625#sunrise-store-chicago;US-USD 5400#sunrise-store-boston-1;US-USD 4650#sunrise-store-sanfrancisco;US-USD 4850#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQQ,82320,havaianas,no,,40,40,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
